"thumb","title","pricing","pricing/0/dollarPrice","pricing/0/formatPrice","pricing/0/localMax","pricing/0/localMin","pricing/0/max","pricing/0/min","pricing/0/price","pricing/1/dollarPrice","pricing/1/formatPrice","pricing/1/localMax","pricing/1/localMin","pricing/1/max","pricing/1/min","pricing/1/price","pricing/2/dollarPrice","pricing/2/formatPrice","pricing/2/localMax","pricing/2/localMin","pricing/2/max","pricing/2/min","pricing/2/price","pricing/3/dollarPrice","pricing/3/formatPrice","pricing/3/localMax","pricing/3/localMin","pricing/3/max","pricing/3/min","pricing/3/price","productId","images/0","images/1","images/2","images/3","images/4","images/5","video/0/coverUrl","video/0/duration","video/0/videoUrl","evaluation","productProperties/0/name","productProperties/0/value","productProperties/1/name","productProperties/1/value","productProperties/2/name","productProperties/2/value","productProperties/3/name","productProperties/3/value","productProperties/4/name","productProperties/4/value","productProperties/5/name","productProperties/5/value","productProperties/6/name","productProperties/6/value","productProperties/7/name","productProperties/7/value","productProperties/8/name","productProperties/8/value","productProperties/9/name","productProperties/9/value","productProperties/10/name","productProperties/10/value","productProperties/11/name","productProperties/11/value","productProperties/12/name","productProperties/12/value","productProperties/13/name","productProperties/13/value","productProperties/14/name","productProperties/14/value","productProperties/15/name","productProperties/15/value","productProperties/16/name","productProperties/16/value","productProperties/17/name","productProperties/17/value","productProperties/18/name","productProperties/18/value","productProperties/19/name","productProperties/19/value","productProperties/20/name","productProperties/20/value","productProperties/21/name","productProperties/21/value","productProperties/22/name","productProperties/22/value","productProperties/23/name","productProperties/23/value","productProperties/24/name","productProperties/24/value","productProperties/25/name","productProperties/25/value","productProperties/26/name","productProperties/26/value","productProperties/27/name","productProperties/27/value","productProperties/28/name","productProperties/28/value","productProperties/29/name","productProperties/29/value","productProperties/30/name","productProperties/30/value","productProperties/31/name","productProperties/31/value","productProperties/32/name","productProperties/32/value","skuData/0/name","skuData/0/values/0/img","skuData/0/values/0/name","skuData/0/values/1/img","skuData/0/values/1/name","skuData/0/values/2/img","skuData/0/values/2/name","skuData/0/values/3/img","skuData/0/values/3/name","skuData/0/values/4/img","skuData/0/values/4/name","skuData/0/values/5/img","skuData/0/values/5/name","skuData/0/values/6/img","skuData/0/values/6/name","skuData/0/values/7/img","skuData/0/values/7/name","skuData/0/values/8/img","skuData/0/values/8/name","skuData/0/values/9/img","skuData/0/values/9/name","skuData/0/values/10/img","skuData/0/values/10/name","skuData/0/values/11/img","skuData/0/values/11/name","skuData/0/values/12/img","skuData/0/values/12/name","skuData/0/values/13/img","skuData/0/values/13/name","skuData/0/values/14/img","skuData/0/values/14/name","skuData/0/values/15/img","skuData/0/values/15/name","skuData/0/values/16/img","skuData/0/values/16/name","skuData/1/name","skuData/1/values/0/img","skuData/1/values/0/name","skuData/1/values/1/img","skuData/1/values/1/name","skuData/1/values/2/img","skuData/1/values/2/name","skuData/1/values/3/img","skuData/1/values/3/name","skuData/1/values/4/img","skuData/1/values/4/name","skuData/1/values/5/img","skuData/1/values/5/name","skuData/1/values/6/img","skuData/1/values/6/name","skuData/1/values/7/img","skuData/1/values/7/name","skuData/1/values/8/img","skuData/1/values/8/name","skuData/1/values/9/img","skuData/1/values/9/name","skuData/1/values/10/img","skuData/1/values/10/name","skuData/1/values/11/img","skuData/1/values/11/name","skuData/1/values/12/img","skuData/1/values/12/name","skuData/1/values/13/img","skuData/1/values/13/name","skuData/1/values/14/img","skuData/1/values/14/name","skuData/1/values/15/img","skuData/1/values/15/name","skuData/1/values/16/img","skuData/1/values/16/name","skuData/2/name","skuData/2/values/0/img","skuData/2/values/0/name","skuData/2/values/1/img","skuData/2/values/1/name","skuData/2/values/2/img","skuData/2/values/2/name","skuData/2/values/3/img","skuData/2/values/3/name","skuData/2/values/4/img","skuData/2/values/4/name","skuData/2/values/5/img","skuData/2/values/5/name","skuData/2/values/6/img","skuData/2/values/6/name","skuData/2/values/7/img","skuData/2/values/7/name","skuData/2/values/8/img","skuData/2/values/8/name","skuData/2/values/9/img","skuData/2/values/9/name","skuData/2/values/10/img","skuData/2/values/10/name","skuData/2/values/11/img","skuData/2/values/11/name","skuData/2/values/12/img","skuData/2/values/12/name","skuData/2/values/13/img","skuData/2/values/13/name","skuData/2/values/14/img","skuData/2/values/14/name","skuData/2/values/15/img","skuData/2/values/15/name","skuData/2/values/16/img","skuData/2/values/16/name","protectionType","protectionType/0","protectionType/1","protectionType/2","protectionType/3","productDetailUrl","reviewsCount","salesVolume","leadTimeInfo","leadTimeInfo/0/maxQuantity","leadTimeInfo/0/minQuantity","leadTimeInfo/0/processPeriod","leadTimeInfo/1/maxQuantity","leadTimeInfo/1/minQuantity","leadTimeInfo/1/processPeriod","leadTimeInfo/2/maxQuantity","leadTimeInfo/2/minQuantity","leadTimeInfo/2/processPeriod","placeOfDispatches/0/id","placeOfDispatches/0/name","minOrder","orderUnit","supplier/companyID","supplier/companyName","supplier/contactSupplierURL","supplier/countryCode","supplier/supplierYears","shippingTo","delivery"
"https://s.alicdn.com/@sc04/kf/H68e0c9d310244be78b4ab6746f6133e1q.png_200x200.png","Machine de microtome entièrement automatique Équipement médical de laboratoire Pathologie tissulaire Microtome Instrument analytique manuel rotatif",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1600720435130","https://sc04.alicdn.com/kf/H68e0c9d310244be78b4ab6746f6133e1q.png","https://sc04.alicdn.com/kf/Hcd9a193f229d46de8cfdabdc3ffb8e0fL.png","https://sc04.alicdn.com/kf/H5a7b15088d2f4aa3af45cb9c6d6c85cdA.png","https://sc04.alicdn.com/kf/Hed7afb9e2a61417ca361ed8d6caac790j.jpg","https://sc04.alicdn.com/kf/H221dba727a3440388b1394a9f75f989b3.jpg","https://sc04.alicdn.com/kf/H7c6db8aaeda14461a79c3aff776192d91.jpg","https://sc04.alicdn.com/kf/H68e0c9d310244be78b4ab6746f6133e1q.png_120x120.png","31","http://gv.videocdn.alibaba.com/icbu_vod_video/video_target/gv95-f5a92a05-8bd1ed82-95f0a731-78c6/trans/aidc/sn47vk-h264-hd.mp4?bizCode=icbu_vod_video",,"Type","Aides d'examen clinique","Marque nom","Zeedo","Numéro de Type","HS3385","Point d'origine","Zhejiang, China","Instrument classification","Classe JE","Garantie","1 AN","Service après - vente","Pièces de rechange gratuites","Nom du produit","Porte-lame pour microtome rotatif à tissus durs Leica Instrument - Prix","Gamme d'épaisseur de coupe","1-100um","Plage de section de coupe","1 à 800 um","Trajet horizontal de l'échantillon","30 mm","Trajet vertical de l'échantillon","70 mm","Section de tranche maximale","55*45mm2","Précision du glissement","± 5%","Angle du porte-couteau","0~15°","Rétractation d'échantillon","0 µm à 250 µm","Taille de l'écran","4,3 pouces",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Source d'énergie",,"220v, 50Hz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Application",,"Laboratoire",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"safePayment","easyReturn","taAssurance",,"https://p4pclickproxy.alibaba.com/clickRedirect.do?eurl=%2F%2Fus-click.alibaba.com%2Fci_bb%3Fot%3Dlocal%26a%3D133602094%26e%3Dj0eclXN3GfjxGoPl-Y.sZEprYS2rqspg3NVN0xGAM1fjkvZG2wp-ts5dah1tGkfyZiTIJFetTs-U1RfP-Oxd9irQIwqstxtoMJOvNEDMYoJJzlRMmKCzIGzYsn-WSBkkvkFujq-g6dEV8NmLd85jLzY3eBVi6HkCjQb7N4KBKNsnohbd2LFRppPcl9NqzyGvtB5LRMmFFzBPbyzKnf9ChnWvVcFtOqEUnFPOKZfg9xJvj-H5MbEv1PQABr3vEZS5RGYBaWEVOcyTz10URDISmGhWC6metBnT5ToEnl1-a28OhCSc2itq8pxTzimX4PcSst-ph4WGz-N3NhIq62BIfhwVGBfIaIeaiXsvOKkum-HCGaoUqusl3fhlEOw6hQ6dUf5ogNSp3i7wvXP.D0k83MBDAqArv41a1mLapXjekcQ-eUTtWnLtrEXVbT6rzihiNjd4FWLoeQKoySfvDzkY5cM96kSzLSD2elr8kA7dCb.ebTp2m4XByTY3eBVi6HkCrwBSgxaaR9jZeESmzJI4i621ZXjrW4vo0Sw7IdSod-V5kI.l8pvFOJNl.3R4he2BDmi62UfeglUGxUYhR.MVGn1sbJVNJcpi8L1z.w9JPNw0hN9N6TupvalAzdffhBJY7jjiBcToYOxt-ifskYuYn9WSQPSg7zZsm9HBdM7d-VgYJiPVWrTodojFX3YcclBnIUYHf0EfrHwhwuwi7XtG4vRrniuc-fn7q0HEGqooACpVGW5kbjwzXbAgq.J1R.rjiqagRO7TFS0T0EwJjnzzieKbu0o7NC9pGCYj1Vq06HaIxV92HHJQZ40DhKlAqNAwTLqan9kLG3.ebTp2m4XByTY3eBVi6HkCAlRDJ63i1KSDmZGVxvscNi4W.S8zl9r1w5vB4CWp.272oc7sqXmQaxepCGYQd.LVNjd4FWLoeQLV34xYWSIemSLibTGWRMnyPyfbFn.v8I48E-Akpu3zQHFLEK7JbAIjdqrbTEdmS3n7GBbz9BuuX7f1QAiutOFYSFMsDyn7aCNpZ04cKUmFfdySdIO9sA5GO8gZyCsULb6OQNdNOt3NKmfXmEiwe8bO3m06dpuFwck2N3gVYuh5Am3oWB6BpJGv26dTfTu3l4iBSN86yhrsxQID8gnbMslfozVzOnZo9pItd.5o2r.kVDjzQx8ZlXBJVdWHi.9ZXBJLDNQ2-YfinIFCVT6ZVW7MwryrT7UYJKTqKEjL2slqY.YZgGE9NLKOpFchbxJT01ok64Gl1N6LE3y6s3xolpXilS8j1.lJqcOHMwUznY1H-k5zzCT6cRJBDLSxz34qvlxxSxCuyWwCI1Ad.8y836fVhD8MldpOTvfvBlsprS-biI6TXPeMQIVu8L1z.w9JPNzOmQF7UVsBNgLJnKNIHxAUO.GB1IvRUnb6bSGLA1EsszwT4CSm7fNAcUsQrslsAiOr3PR8DOjkM21anBTbP-gSdBxiF3PyF6pEZgFpYRU5zJPPXRREMhKYaFYLqZ60GdPlOgSeXX5rb3Qk7Qw4q1nEcUsQrslsAiPkqNk-4Ni3h-fNiaXVxT0TJJUrxoYFyn3ebTp2m4XByTY3eBVi6HkC6TghK33dd4VoeuaP8FesutMAwCZvyhMLtUiaOAa6kS.TeN59HDPhcHd6hQqXVEVgk89dFEQyEpjPh5JGxp9GecGOzJfcsYj7da9VwW06oRScU84pl-D3EmVPvsvP6CSgYvi-Ev0pyrUqG3Bvp4Q8-TZZY1Oa2YLLz0N0-bTAjHKwIKvydUf644Qc0odaG3ruQXjNRlWPFM5VCLFGi15NdjwT4CSm7fNAcUsQrslsAiNSc5Lu3qkyfGgQ5DYf4BOK-76KAtSzCO6pgbwDAvaGSe444gXE6GDsSvxopC9KDcmb9wFfKx20ADwT4CSm7fNAcUsQrslsAiMPWH4XFfkPwvp8fWzVxblbszBuynNxcaDMqvyuNo4pxuz.5XRr7OHbivLL1IWEpUxupbUpdwxko5vZsstt1eXVDXLE1LYbJlD8aRCRnkWefLnWStdtMAhPg3H9GRoHwIbzUZT.PhpA9rLnWhlgLwyvfSHzHGjwMfQ9avyCqJ6PTHJk7QavDm-ev7dNuMuquik98S-mjxfJGcQ8ShdhgqG8J2kd.3Ym.YfP12lXjZbs.rUK77tsGP3zkKDej9P5X7XuRQWr.thDjUV99gJXeSIQ3JJ0g72wDkaH8nlzytK4efVdgDJ1WK8oTjLs-fSEDzWE.33NjUd5WDjuRuDqEhkYcnne5I.NyyLQH0CeAD1D2uqIebjBW.FTsCCr8nVH-uMCtlG3FPg1-qP.RNVV8o.F2mu576Lqad7CG4IgxLY55lYQ777A3w-oMQSMF7SX40oU1n9NyN8Jkqs1UdKp7HH3jsXpXgk.n0RT-JaIQC2rtSnGDoSgAThK1so0VTNU.eK7VNFcr6jrU.uwHkaclw3FEMhypdvaOf6VhjjGJDUGyvh4HTt4IKPafGHbAnZ3KPqGq8bTNE8rhFS6sTllEr1xwyIU71tGKIDrH.6QdJiuJ.ZjBMc4oVApZpLSxz3lzseE5NGNvOHQngxESR1kl4NvJs7oboVCcL8NTYd1OlmUHvdMzZjycyzEl2mgaDuCZdcCjnwsDR8EK0VKdIoYJh.qpId9p5Ci6eZS8u7LKGajG7HkZAt-XpP27uN-jyCFB7AGlw99gBvOhA8ndGCKX671-Je1orpI0FJXduI8aEZOqmgcw6ncc4M5lcGlpDBCanqFSONfapk1Kg97r8foD-XAnLbVb.VSBbjKWwxdqGCuYBIWJXNxGWovIw3hpNR.Rh.7mEQO0TqQinuZI-yzNZ-EaJAPLMflgHkSXR7j8R1F6oR0W.uJRsZoTL-OWDw7DDKUnqyXTK0hhJR5jYf1XofTsmSMk9HKfm1UpE45ytJOmyBMpCoEPlx3smSMk9HKfm1UpE45ytJOmyBMpCoEPlx3smSMk9HKfm1UpE45ytJOm7VbyRcVBViyL1fQjAyPvB2VNfy2kzs7AG6fO2jH9dOAqZe0Si-fAgoFlxh-rIZq5L7BnYRjfoEdyjOHFQC0nj6K2gpK9oiUrRC6TYxp9qzk6MFWFskXb8yhapy69RMmqe9XLKtdUg8NdW.37PdlND-.gCKKnyoBvtVirJGnOuR3xgBTRqK0y1.mUfPsOWuYroDifD1lAkPlqhNh6Y5NU2VWlmbBKMFsu09vJQQJfflJkwqRVPvr1UiEalE8TrPJuTVZ5O42IhCiAzyOvwhnAkVfQD.U74cFVVsAiPqk8nSjF.Mrf.KhyEtL4b26H5eZGHHG4qANV2o1NAZZo3TucO-xrNmH-AgLdtVRdbVqGOFzJJObEQdyowzRQhrnazVd7Anc1U9Sx.Eb0UIa52s1XexzGUv1e12DSuy.lLKnt5bY.QvUNO.SGpF7.IWLVRzGG0fOY2gnfEzTrqeNxlt6KUnCAHem.sKghZO3CLgDXyVwhTEn9Mz9h89gTFLCePvocKxgmMJHNpy5JdU3Yk.phn94wf1cM-40XyZwa3TF74Ob1.C.6XkNTYBjphriB5QZlJ.31rUMdWx.nUFIZFSnLaZWt-UCKTqanhj6-HPko5BSVYg2JyLC9E854Hi5En9HsPnuE0X2sQ-TeR9E8uPE5jfVy1ZHt1BezAlXtfcLCEokBRqnZ6IjQLIlvXRvXhr7--D6Zi7mOdxxjJvBKyzgPMKLd8lF9iyZHHkUa89mQF6acNKShecsIV9aUDqQImzEcQ__%26ap%3D1%26rp%3D1&toUrl=https%3A%2F%2Fwww.alibaba.com%2Fproduct-detail%2FFull-Automatic-Microtome-Machine-Laboratory-Medical_1600720435130.html%3Fs%3Dp","0","2 vendus",,"5","1","15",,,,,,,"CN","China","1","jeu","213609105","Jinhua Hisure Scientific Co., Ltd.","https://p4pclickproxy.alibaba.com/clickRedirect.do?eurl=%2F%2Fus-click.alibaba.com%2Fci_bb%3Fot%3Dlocal%26a%3D133602094%26e%3Dj0eclXN3GfjxGoPl-Y.sZEprYS2rqspg3NVN0xGAM1fjkvZG2wp-ts5dah1tGkfyZiTIJFetTs-U1RfP-Oxd9irQIwqstxtoMJOvNEDMYoJJzlRMmKCzIGzYsn-WSBkkvkFujq-g6dEV8NmLd85jLzY3eBVi6HkCjQb7N4KBKNsnohbd2LFRppPcl9NqzyGvtB5LRMmFFzBPbyzKnf9ChnWvVcFtOqEUnFPOKZfg9xJvj-H5MbEv1PQABr3vEZS5RGYBaWEVOcyTz10URDISmGhWC6metBnT5ToEnl1-a28OhCSc2itq8pxTzimX4PcSst-ph4WGz-N3NhIq62BIfhwVGBfIaIeaiXsvOKkum-HCGaoUqusl3fhlEOw6hQ6dUf5ogNSp3i7wvXP.D0k83MBDAqArv41a1mLapXjekcQ-eUTtWnLtrEXVbT6rzihiNjd4FWLoeQKoySfvDzkY5cM96kSzLSD2elr8kA7dCb.ebTp2m4XByTY3eBVi6HkCrwBSgxaaR9jZeESmzJI4i621ZXjrW4vo0Sw7IdSod-V5kI.l8pvFOJNl.3R4he2BDmi62UfeglUGxUYhR.MVGn1sbJVNJcpi8L1z.w9JPNw0hN9N6TupvalAzdffhBJY7jjiBcToYOxt-ifskYuYn9WSQPSg7zZsm9HBdM7d-VgYJiPVWrTodojFX3YcclBnIUYHf0EfrHwhwuwi7XtG4vRrniuc-fn7q0HEGqooACpVGW5kbjwzXbAgq.J1R.rjiqagRO7TFS0T0EwJjnzzieKbu0o7NC9pGCYj1Vq06HaIxV92HHJQZ40DhKlAqNAwTLqan9kLG3.ebTp2m4XByTY3eBVi6HkCAlRDJ63i1KSDmZGVxvscNi4W.S8zl9r1w5vB4CWp.272oc7sqXmQaxepCGYQd.LVNjd4FWLoeQLV34xYWSIemSLibTGWRMnyPyfbFn.v8I48E-Akpu3zQHFLEK7JbAIjdqrbTEdmS3n7GBbz9BuuX7f1QAiutOFYSFMsDyn7aCNpZ04cKUmFfdySdIO9sA5GO8gZyCsULb6OQNdNOt3NKmfXmEiwe8bO3m06dpuFwck2N3gVYuh5Am3oWB6BpJGv26dTfTu3l4iBSN86yhrsxQID8gnbMslfozVzOnZo9pItd.5o2r.kVDjzQx8ZlXBJVdWHi.9ZXBJLDNQ2-YfinIFCVT6ZVW7MwryrT7UYJKTqKEjL2slqY.YZgGE9NLKOpFchbxJT01ok64Gl1N6LE3y6s3xolpXilS8j1.lJqcOHMwUznY1H-k5zzCT6cRJBDLSxz34qvlxxSxCuyWwCI1Ad.8y836fVhD8MldpOTvfvBlsprS-biI6TXPeMQIVu8L1z.w9JPNzOmQF7UVsBNgLJnKNIHxAUO.GB1IvRUnb6bSGLA1EsszwT4CSm7fNAcUsQrslsAiOr3PR8DOjkM21anBTbP-gSdBxiF3PyF6pEZgFpYRU5zJPPXRREMhKYaFYLqZ60GdPlOgSeXX5rb3Qk7Qw4q1nEcUsQrslsAiPkqNk-4Ni3h-fNiaXVxT0TJJUrxoYFyn3ebTp2m4XByTY3eBVi6HkC6TghK33dd4VoeuaP8FesutMAwCZvyhMLtUiaOAa6kS.TeN59HDPhcHd6hQqXVEVgk89dFEQyEpjPh5JGxp9GecGOzJfcsYj7da9VwW06oRScU84pl-D3EmVPvsvP6CSgYvi-Ev0pyrUqG3Bvp4Q8-TZZY1Oa2YLLz0N0-bTAjHKwIKvydUf644Qc0odaG3ruQXjNRlWPFM5VCLFGi15NdjwT4CSm7fNAcUsQrslsAiNSc5Lu3qkyfGgQ5DYf4BOK-76KAtSzCO6pgbwDAvaGSe444gXE6GDsSvxopC9KDcmb9wFfKx20ADwT4CSm7fNAcUsQrslsAiMPWH4XFfkPwvp8fWzVxblbszBuynNxcaDMqvyuNo4pxuz.5XRr7OHbivLL1IWEpUxupbUpdwxko5vZsstt1eXVDXLE1LYbJlD8aRCRnkWefLnWStdtMAhPg3H9GRoHwIbzUZT.PhpA9rLnWhlgLwyvfSHzHGjwMfQ9avyCqJ6PTHJk7QavDm-ev7dNuMuquik98S-mjxfJGcQ8ShdhgqG8J2kd.3Ym.YfP12lXjZbs.rUK77tsGP3zkKDej9P5X7XuRQWr.thDjUV99gJXeSIQ3JJ0g72wDkaH8nlzytK4efVdgDJ1WK8oTjLs-fSEDzWE.33NjUd5WDjuRuDqEhkYcnne5I.NyyLQH0CeAD1D2uqIebjBW.FTsCCr8nVH-uMCtlG3FPg1-qP.RNVV8o.F2mu576Lqad7CG4IgxLY55lYQ777A3w-oMQSMF7SX40oU1n9NyN8Jkqs1UdKp7HH3jsXpXgk.n0RT-JaIQC2rtSnGDoSgAThK1so0VTNU.eK7VNFcr6jrU.uwHkaclw3FEMhypdvaOf6VhjjGJDUGyvh4HTt4IKPafGHbAnZ3KPqGq8bTNE8rhFS6sTllEr1xwyIU71tGKIDrH.6QdJiuJ.ZjBMc4oVApZpLSxz3lzseE5NGNvOHQngxESR1kl4NvJs7oboVCcL8NTYd1OlmUHvdMzZjycyzEl2mgaDuCZdcCjnwsDR8EK0VKdIoYJh.qpId9p5Ci6eZS8u7LKGajG7HkZAt-XpP27uN-jyCFB7AGlw99gBvOhA8ndGCKX671-Je1orpI0FJXduI8aEZOqmgcw6ncc4M5lcGlpDBCanqFSONfapk1Kg97r8foD-XAnLbVb.VSBbjKWwxdqGCuYBIWJXNxGWovIw3hpNR.Rh.7mEQO0TqQinuZI-yzNZ-EaJAPLMflgHkSXR7j8R1F6oR0W.uJRsZoTL-OWDw7DDKUnqyXTK0hhJR5jYf1XofTsmSMk9HKfm1UpE45ytJOmyBMpCoEPlx3smSMk9HKfm1UpE45ytJOmyBMpCoEPlx3smSMk9HKfm1UpE45ytJOm7VbyRcVBViyL1fQjAyPvB2VNfy2kzs7AG6fO2jH9dOAqZe0Si-fAgoFlxh-rIZq5L7BnYRjfoEdyjOHFQC0nj6K2gpK9oiUrRC6TYxp9qzk6MFWFskXb8yhapy69RMmqe9XLKtdUg8NdW.37PdlND-.gCKKnyoBvtVirJGnOuR3xgBTRqK0y1.mUfPsOWuYroDifD1lAkPlqhNh6Y5NU2VWlmbBKMFsu09vJQQJfflJkwqRVPvr1UiEalE8TrPJuTVZ5O42IhCiAzyOvwhnAkVfQD.U74cFVVsAiPqk8nSjF.Mrf.KhyEtL4b26H5eZGHHG4qANV2o1NAZZo3TucO-xrNmH-AgLdtVRdbVqGOFzJJObEQdyowzRQhrnazVd7Anc1U9Sx.Eb0UIa52s1XexzGUv1e12DSuy.lLKnt5bY.QvUNO.SGpF7.IWLVRzGG0fOY2gnfEzTrqeNxlt6KUnCAHem.sKghZO3CLgDXyVwhTEn9Mz9h89gTFLCePvocKxgmMJHNpy5JdU3Yk.phn94wf1cM-40XyZwa3TF74Ob1.C.6XkNTYBjphriB5QZlJ.31rUMdWx.nUFIZFSnLaZWt-UCKTqanhj6-HPko5BSVYg2JyLC9E854Hi5En9HsPnuE0X2sQ-TeR9E8uPE5jfVy1ZHt1BezAlXtfcLCEokBRqnZ6IjQLIlvXRvXhr7--D6Zi7mOdxxjJvBKyzgPMKLd8lF9iyZHHkUa89mQF6acNKShecsIV9aUDqQImzEcQ__%26ap%3D1%26rp%3D1&toUrl=https%3A%2F%2Fm.french.alibaba.com%2Fmessages%2Fsend.html%3Fpid%3D1600720435130%26encryPid%3DID1kLXAW4Bv3wJrNqc_TExUpM3mZlgs6KAEzkYKPQJilz4*%26cid%3D213609105%26encryCid%3DID1-7SS3SI8dYJdUUQ8qdIusNwK5DgaK2-3zkLuMT_yiKM*%26idType%3DPRODUCT%26pname%3DMachine%2520de%2520microtome%2520enti%25C3%25A8rement%2520automatique%2520%25C3%2589quipement%2520m%25C3%25A9dical%2520de%2520laboratoire%2520Pathologie%2520tissulaire%26from%3Dcontact_from_list_contact","CN","15","CN",
